id,member_id,loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status_joint,loan_status,pymnt_plan,dti,open_acc,total_acc,initial_list_status,out_prncp,total_pymnt,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,last_pymnt_amnt,application_type,annual_inc_joint,dti_joint,inter_rate
1059412,1291030,10000,10000,1,6.62,307.04,1,2,5,2,70000,1,6,1,16.78,9,18,1,0,10902.91,10000,902.91,0,0,4152.52,1,0,0,6
1062608,1294481,8000,8000,1,14.65,275.96,3,13,3,6,28000,1,6,1,12.6,8,11,1,0,8636.82,8000,636.82,0,0,6983.56,1,0,0,14
1067664,1302055,22000,22000,1,9.91,708.95,2,6,2,2,50000,3,6,1,13.22,17,32,1,0,25521.09572,22000,3521.1,0,0,1430.05,1,0,0,9
1067441,1301833,6000,6000,1,14.27,205.86,3,12,10,2,94800,3,6,1,24.53,13,30,1,0,7215.05,6000,1215.05,0,0,1960.88,1,0,0,14
1067654,1302043,16000,16000,2,9.91,339.25,2,6,10,5,40000,3,2,1,9.39,6,23,1,3861.12,16282.75,12138.89,4143.86,0,0,339.25,1,0,0,9
1067644,1302032,2500,2500,1,7.51,77.78,1,3,0,5,12000,2,1,1,16.3,13,20,1,0,1838.88,1575.06,253.74,0,10.08,77.78,1,0,0,7
1062288,1294350,13500,13500,1,9.91,435.04,2,6,2,2,36000,2,6,1,22.93,13,15,1,0,15621.26606,13500,2121.27,0,0,1706.24,1,0,0,9
1067434,1301822,25000,25000,1,12.42,835.39,2,9,2,6,225000,3,6,1,8.32,11,23,1,0,30071.72882,25000,5071.73,0,0,842.08,1,0,0,12
1067419,1301804,10000,10000,1,13.49,339.31,3,11,2,6,45900,3,6,1,24.97,10,12,1,0,12174.48231,10000,2174.48,0,0,1669.38,1,0,0,13
1067601,1301984,2500,2500,1,13.49,84.83,3,11,4,6,27200,1,6,1,6.44,6,6,1,0,3050.276004,2500,550.28,0,0,95.98,1,0,0,13
1067579,1301961,7325,7325,1,12.69,245.72,2,10,1,6,42000,1,6,1,22.57,12,29,1,0,8844.700842,7325,1519.7,0,0,249.25,1,0,0,12
1067563,1301944,4000,4000,1,12.42,133.67,2,9,5,6,135000,3,6,1,12.12,11,21,1,0,4337.11,4000,337.11,0,0,3270.11,1,0,0,12
1067364,1301744,10000,10000,1,13.49,339.31,3,11,5,6,65000,1,1,1,6.92,12,17,1,0,9270.84,6799.56,2011.75,0,459.53,339.31,1,0,0,13
1067152,1301933,7750,7750,1,17.27,277.36,4,18,1,6,24000,1,1,1,16.1,4,7,1,0,6934,4935.39,1986.7,0,11.91,277.36,1,0,0,17
1062471,1294536,20000,20000,2,20.89,539.84,6,26,6,6,70000,2,1,1,16.63,10,24,1,0,5425.96,1318.27,3034.08,0,1073.61,591.09,1,0,0,20
1066842,1301036,9600,9600,1,12.42,320.79,2,9,10,6,65000,3,6,1,11.65,6,11,1,0,11337.71,9600,1737.71,0,0,3643.9,1,0,0,12
1067126,1301506,21000,21000,2,11.71,464.07,2,8,3,6,60000,1,1,1,6.62,7,11,1,0,3708.24,2142.87,1565.37,0,0,464.07,1,0,0,11
1067326,1301703,14000,14000,1,10.65,456.03,2,7,3,6,30000,2,6,1,15.52,7,14,1,0,15200.08,14000,1200.08,0,0,10643.16,1,0,0,10
1066789,1300973,13350,13350,1,12.42,446.1,2,9,10,6,43000,1,6,1,20.57,7,15,1,0,16058.39442,13350,2708.39,0,0,449.39,1,0,0,12
1067324,1301699,15000,15000,1,16.77,533.08,4,17,10,6,42000,3,1,1,19.63,10,38,1,0,13373.77,8365.66,3923.4,0,1084.71,188.69,1,0,0,16
1067102,1301481,15000,15000,1,17.27,536.81,4,18,8,6,75000,2,1,1,16.03,10,17,1,0,10198.4,6944.85,3238.39,0,15.16,536.81,1,0,0,17
1046969,1277832,11000,11000,2,13.49,253.06,3,11,10,2,129000,3,2,1,10.94,10,31,1,2841.5,12119.38,8158.5,3960.88,0,0,253.06,1,0,0,13
1067084,1301459,35000,35000,1,10.65,1140.07,2,7,2,2,168000,3,6,1,3.17,16,22,1,0,38059.76,35000,3059.76,0,0,272.59,1,0,0,10
1067090,1301465,9000,9000,1,10.65,293.16,2,7,9,2,74000,2,6,1,8.89,7,10,1,0,10552.7928,9000,1552.79,0,0,6.65,1,0,0,10
1060875,1292842,22475,22475,2,15.27,537.87,3,14,7,2,52000,3,2,1,15.23,7,23,1,5962.67,25796.01,16512.33,9283.68,0,0,537.87,1,0,0,15
1067265,1301632,16000,16000,1,12.69,536.72,2,10,1,6,58500,2,1,1,20.64,8,10,1,0,12295.72,9479.47,2778.95,26.83551087,10.47,528.58,1,0,0,12
1067287,1301658,13500,13500,1,12.69,452.86,2,10,5,6,71000,2,6,1,11.97,4,11,1,0,16301.54517,13500,2801.55,0,0,456.95,1,0,0,12
1067066,1301436,24000,24000,1,12.69,805.08,2,10,10,6,75000,3,6,1,11.6,10,33,1,0,28978.67895,24000,4978.68,0,0,819.13,1,0,0,12
1067283,1301654,12000,12000,1,10.65,390.88,2,7,5,6,60000,1,6,1,10.84,12,18,1,0,14070.39864,12000,2070.4,0,0,396.1,1,0,0,10
1067266,1301634,8400,8400,2,16.77,207.73,4,17,5,6,87996,1,2,1,11.35,8,13,1,2295.64,9940.54,6104.36,3836.18,0,0,207.73,1,0,0,16
1066635,1300826,28000,28000,2,17.58,704.64,4,19,5,2,140000,3,6,1,12.07,13,24,1,0,28411.15,28000,411.15,0,0,28412.43,1,0,0,17
1067026,1301392,14000,14000,1,6.62,429.86,1,2,10,6,66000,2,6,1,11.15,7,46,1,0,15450.08422,14000,1450.08,0,0,2133.17,1,0,0,6
1067038,1301405,12000,12000,1,14.27,411.71,3,12,8,2,70000,1,1,1,8.4,7,12,1,0,4241.16,2534.26,1163.48,0,543.42,411.71,1,0,0,14
1067030,1301397,25000,25000,1,11.71,826.9,2,8,10,2,100000,3,6,1,6.88,8,18,1,0,29277.57384,25000,4277.57,0,0,1122.55,1,0,0,11
1065350,1299445,9000,9000,1,12.69,301.91,2,10,5,6,50000,2,6,1,17.81,13,21,1,0,10867.20998,9000,1867.21,0,0,306.11,1,0,0,12
1067028,1301395,13250,13250,1,10.65,431.6,2,7,4,6,35000,1,6,1,24.93,11,25,1,0,15535.93186,13250,2285.93,0,0,437.68,1,0,0,10
1061877,1293509,20000,20000,1,13.49,678.61,3,11,6,6,75000,3,6,1,22.38,7,17,1,0,23861.58,20000,3861.58,0,0,8269.74,1,0,0,13
1067018,1301384,3000,3000,1,14.65,103.49,3,13,5,6,71000,3,6,1,21.84,4,14,1,0,3723.936325,3000,723.94,0,0,107.29,1,0,0,14
1067223,1301585,7350,7350,1,10.65,239.42,2,7,10,2,48000,1,6,1,11.93,5,5,1,0,8616.33002,7350,1266.33,0,0,249.88,1,0,0,10
1067004,1301365,11500,11500,1,15.27,400.18,3,14,5,6,36000,1,6,1,21.1,7,14,1,0,14400.49925,11500,2900.5,0,0,416.2,1,0,0,15
1031265,1260676,13650,13650,1,12.42,456.12,2,9,10,2,86000,1,1,1,12.29,12,34,1,0,8203.29,5810.73,1931.92,0,460.64,456.12,1,0,0,12
1066835,1301027,10500,10500,1,16.29,370.66,4,16,3,6,30000,2,1,1,15,7,8,1,0,2222.16,1414.89,807.27,0,0,370.66,1,0,0,16
1067181,1301536,12000,12000,1,9.91,386.7,2,6,2,6,60000,1,6,1,15.5,7,21,1,0,13919.41387,12000,1919.41,0,0,395.05,1,0,0,9
1067179,1301534,6000,6000,1,8.9,190.52,1,5,3,6,34000,1,6,1,14.51,9,16,1,0,6857.261151,6000,857.26,0,0,198.16,1,0,0,8
1067172,1301527,11500,11500,1,15.27,400.18,3,14,10,2,44200,3,6,1,21.69,9,11,1,0,13598.01,11500,2098.01,0,0,6821.51,1,0,0,15
1066712,1301115,7000,7000,1,12.42,233.91,2,9,7,2,82000,1,6,1,12,6,31,1,0,8290.73,7000,1290.73,0,0,2454.29,1,0,0,12
1066706,1300906,29500,29500,2,20.3,786.51,5,25,6,2,83000,2,6,1,20.93,12,35,1,0,45755.22998,29500,16255.23,0,0,9781.44,1,0,0,20
1066836,1301028,2000,2000,1,15.27,69.6,3,14,2,6,41000,3,6,1,17.74,7,11,1,0,2520.4,2000,505.4,15,0,15.88,1,0,0,15
1066826,1301015,11625,11625,1,13.49,394.45,3,11,1,2,36000,2,6,1,19.33,17,31,1,0,14196.26824,11625,2571.27,0,0,406.12,1,0,0,13
1063280,1295793,15075,15075,1,14.27,517.21,3,12,10,6,35000,3,1,1,20.16,7,14,1,0,15502.77,11609.04,3374.45,0,519.28,517.21,1,0,0,14
1057447,1289006,5300,5300,1,15.27,184.43,3,14,1,6,30000,3,6,1,24.88,11,13,1,0,6622.546709,5300,1322.55,0,0,741.85,1,0,0,15
1040867,1270873,8200,8200,1,6.62,251.77,1,2,1,6,40000,2,6,1,11.1,7,11,1,0,9062.49784,8200,862.5,0,0,260.69,1,0,0,6
1065232,1299103,12000,12000,1,12.42,400.99,2,9,9,2,105000,1,6,1,13.98,10,25,1,0,14431.97856,12000,2431.98,0,0,413.19,1,0,0,12
1052492,1284024,8650,8650,1,14.27,296.78,3,12,4,2,45000,2,6,1,7.6,14,23,1,0,10678.68477,8650,2028.68,0,0,312.44,1,0,0,14
1066664,1300858,21000,11800,2,17.27,294.98,4,18,10,2,109000,3,2,1,7.75,9,16,1,3250.78,14117.18,8549.22,5567.96,0,0,294.98,1,0,0,17
1066659,1300852,16000,16000,2,17.27,399.97,4,18,2,6,50000,2,2,1,11.04,10,16,1,4386.9,19183.22,11613.1,7570.12,0,0,399.97,1,0,0,17
1066763,1300945,12000,12000,1,12.42,400.99,2,9,2,6,83000,1,6,1,11.81,14,61,1,0,14432.31018,12000,2432.31,0,0,411.96,1,0,0,12
1066798,1300982,9500,9500,1,12.69,318.68,2,10,1,2,52500,2,1,1,23.54,14,42,1,0,7002.16,5366.65,1635.51,0,0,318.68,1,0,0,12
1066639,1300831,7400,7400,1,13.49,251.09,3,11,1,5,25000,2,6,1,8.45,5,13,1,0,9037.69568,7400,1637.7,0,0,255.3,1,0,0,13
1066633,1300823,14400,14400,1,13.49,488.6,3,11,10,2,60000,1,6,1,16.92,15,26,1,0,15453.51,14400,1053.51,0,0,12526.96,1,0,0,13
1060644,1292408,24250,18100,2,23.91,519.76,7,34,7,2,120000,3,6,1,12.96,7,20,1,0,22188.25,18100,4088.25,0,0,16499.75,1,0,0,23
1066766,1300949,7200,7200,1,7.9,225.29,1,4,3,6,68000,2,1,1,7.98,5,14,1,0,7730.87,6744.17,907.62,14.97905838,64.1,225.29,1,0,0,7
1066613,1300801,26000,26000,2,16.77,642.96,4,17,10,2,53000,3,1,1,11.77,5,14,1,0,9622.45,3946.3,4391.9,0,1284.25,642.96,1,0,0,16
1065648,1299754,7000,7000,2,11.71,154.69,2,8,6,2,69600,3,1,1,26.22,10,23,1,0,6126.24,3452.36,1790.2,0,883.68,154.69,1,0,0,11
1066768,1300951,4000,4000,1,7.51,124.45,1,3,1,6,65000,2,6,1,18.17,10,24,1,0,4182.25,4000,182.25,0,0,3313.87,1,0,0,7
1066617,1300806,1500,1500,1,17.27,53.69,4,18,10,2,144000,3,6,1,8.23,6,14,1,0,1521.6,1500,21.6,0,0,1521.89,1,0,0,17
1062015,1293857,19600,19600,1,12.42,654.94,2,9,2,6,75000,3,6,1,11.62,8,12,1,0,21993.62,19600,2393.62,0,0,13491.06,1,0,0,12
1066598,1300783,2500,2500,1,11.71,82.69,2,8,7,2,29000,3,6,1,18.7,5,13,1,0,2894.74,2500,394.74,0,0,1168.5,1,0,0,11
1066503,1300476,10000,10000,1,12.69,335.45,2,10,2,6,70000,1,1,1,2.69,5,6,1,0,6351.59,4513.35,1505.13,0,333.11,335.45,1,0,0,12
1066530,1300506,10000,10000,1,6.62,307.04,1,2,5,6,45000,1,6,1,26.85,15,40,1,0,11051.5238,10000,1051.52,0,0,319.94,1,0,0,6
1066520,1300495,4225,4225,1,12.42,141.18,2,9,5,2,55200,1,6,1,17.61,6,12,1,0,5081.022961,4225,856.02,0,0,146.48,1,0,0,12
1065929,1300072,3500,3500,1,7.9,109.52,1,4,7,2,61440,1,6,1,6.46,6,19,1,0,3942.078528,3500,442.08,0,0,3.62,1,0,0,7
1066582,1300766,12000,12000,1,6.62,368.45,1,2,10,2,56000,1,6,1,13.65,7,21,1,0,13262.20515,12000,1262.21,0,0,381.02,1,0,0,6
1066348,1300722,16500,16500,1,8.9,523.93,1,5,1,6,47000,2,6,1,9.06,6,24,1,0,18856.75782,16500,2356.76,0,0,1053.02,1,0,0,8
1061430,1293224,22000,22000,2,21.67,603.5,6,28,1,6,55000,3,6,1,15.62,9,27,1,0,25023.2,22000.01,3023.19,0,0,407.7,1,0,0,21
1061519,1293522,12000,12000,1,14.65,413.94,3,13,1,6,71000,3,6,1,14.87,15,38,1,0,12430.36,12000,430.36,0,0,11605.56,1,0,0,14
1066344,1300716,15600,15600,2,12.69,352.48,2,10,10,6,50000,2,2,1,5.78,8,11,1,3968.14,16894.08,11631.87,5262.21,0,0,352.48,1,0,0,12
1066480,1300453,10800,10800,1,12.42,360.89,2,9,8,6,135000,3,6,1,12.12,14,23,1,0,13004.14287,10800,2204.14,0,0,372.99,1,0,0,12
1066471,1300438,14000,14000,1,12.42,467.82,2,9,10,2,63000,1,6,1,7.35,5,19,1,0,16789.07137,14000,2789.07,0,0,2309.01,1,0,0,12
1064063,1296651,18825,18825,2,17.58,473.75,4,19,4,2,44000,3,2,1,24.98,9,20,1,5199.06,22698.14,13625.93,9072.21,0,0,473.75,1,0,0,17
1066318,1300689,6000,6000,1,13.49,203.59,3,11,5,2,50000,1,6,1,15.58,8,14,1,0,7325.298968,6000,1325.3,0,0,215.51,1,0,0,13
1066453,1300423,12000,12000,1,9.91,386.7,2,6,5,6,80000,1,6,1,14.83,11,21,1,0,13905.99717,12000,1906,0,0,965.7,1,0,0,9
1063090,1295591,10000,10000,1,12.42,334.16,2,9,4,6,45000,1,6,1,10.45,14,19,1,0,12025.47063,10000,2025.47,0,0,348.59,1,0,0,12
1061406,1293196,8000,8000,1,7.9,250.33,1,4,2,6,78000,1,6,1,6.09,16,31,1,0,8846.24,8000,846.24,0,0,1095.85,1,0,0,7
1066278,1300643,14125,14125,1,9.91,455.18,2,6,1,6,33000,3,6,1,23.13,12,20,1,0,16055.99,14125,1930.99,0,0,6054.96,1,0,0,9
1066281,1300646,14000,14000,1,12.69,469.63,2,10,5,6,62800,1,6,1,19.24,10,18,1,0,16897.17981,14000,2897.18,0,0,956.54,1,0,0,12
1056150,1287925,13200,8975,2,17.27,224.36,4,18,3,6,26400,2,6,1,9.64,8,12,1,0,10200.26,8975,1225.26,0,0,8187.44,1,0,0,17
1066434,1300402,4000,4000,1,19.03,146.69,5,22,10,2,80000,1,6,1,20.59,30,56,1,0,4340.62,4000,340.62,0,0,785.51,1,0,0,19
1048526,1279867,4000,4000,1,12.69,134.18,2,10,2,6,25000,1,1,1,6.86,5,13,1,0,2022.66,1373.86,498.22,0,150.58,134.18,1,0,0,12
1028566,1257917,10500,10500,1,6.03,319.58,1,1,10,2,65000,2,6,1,10.36,8,16,1,0,11503.77547,10500,1003.78,0,0,643.26,1,0,0,6
1066424,1291243,5500,5500,1,7.9,172.1,1,4,10,5,59000,2,6,1,6.65,10,23,1,0,6171.267137,5500,671.27,0,0,1186.09,1,0,0,7
1066212,1300569,7350,7350,1,11.71,243.11,2,8,1,6,33000,3,6,1,22.51,13,23,1,0,8725.632456,7350,1375.63,0,0,1204.05,1,0,0,11
1066232,1300594,10000,10000,1,12.42,334.16,2,9,10,6,39000,2,1,1,18.31,7,19,1,0,11604.88,9635.96,1956.9,0,12.02,4378.02,1,0,0,12
1056219,1287799,12000,12000,1,7.51,373.33,1,3,10,6,42000,1,6,1,10.74,7,17,1,0,13456.32312,12000,1441.33,14.99068248,0,24.36,1,0,0,7
1066199,1300556,5000,5000,2,11.71,110.5,2,8,5,2,38004,1,6,1,23.78,12,17,1,0,6534.43,5000,1534.43,0,0,1561.93,1,0,0,11
1060851,1292817,8000,8000,2,11.71,176.79,2,8,3,5,31000,2,6,1,16.22,13,29,1,0,8306.47,8000,306.47,0,0,7778.22,1,0,0,11
972383,1194336,4500,4500,1,8.9,142.89,1,5,10,2,50700,3,6,1,23.43,10,20,1,0,5050.37,4500,550.37,0,0,1912.16,1,0,0,8
1066191,1300547,18000,18000,1,12.42,601.48,2,9,1,5,75000,3,6,1,12.51,9,27,1,0,21629.24351,18000,3629.24,0,0,1805.88,1,0,0,12
1066173,1300526,12300,12300,2,13.49,282.96,3,11,2,2,30000,2,2,1,12.76,8,12,1,3174.77,13556.6,9125.24,4431.36,0,0,282.96,1,0,0,13
1066379,1300340,12000,12000,1,13.49,407.17,3,11,6,6,40000,1,6,1,15.72,8,13,1,0,12761.93,12000,761.93,0,0,10731.86,1,0,0,13
1066364,1300323,10000,10000,1,13.49,339.31,3,11,10,2,50000,1,6,1,5.88,5,15,1,0,12077.32731,10000,2077.33,0,0,2939.1,1,0,0,13
1066140,1300296,6000,6000,1,7.9,187.75,1,4,7,2,80000,1,6,1,8.87,8,29,1,0,6633.12,6000,633.12,0,0,2695.52,1,0,0,7
1066171,1300523,12000,12000,1,12.69,402.54,2,10,4,6,40000,1,6,1,22.2,9,23,1,0,14006.68,12000,2006.68,0,0,5971.51,1,0,0,12
1066162,1300514,12000,12000,1,8.9,381.04,1,5,7,6,80000,1,1,1,9.13,8,16,1,0,10411.4,8330.52,1564.56,0,516.32,381.04,1,0,0,8
1040154,1270530,7000,7000,1,11.71,231.54,2,8,2,6,75000,2,6,1,15.57,7,17,1,0,8331.940085,7000,1331.94,0,0,243.64,1,0,0,11
1066155,1277661,35000,26825,2,18.64,690.56,5,21,8,2,85000,3,6,1,12,16,50,1,0,28061.33,26825,1236.33,0,0,26684.35,1,0,0,18
1065382,1299269,1400,1400,1,7.9,43.81,1,4,1,6,28800,1,6,1,10,5,7,1,0,1478.87,1400,78.87,0,0,817.34,1,0,0,7
1063447,1296011,16000,16000,2,13.49,368.08,3,11,10,6,35000,3,1,1,16.22,6,14,1,0,10343.32,5147.59,3678.41,0,1517.32,368.08,1,0,0,13
1065932,1300077,3200,3200,1,9.91,103.12,2,6,9,6,61200,1,6,1,2.16,5,17,1,0,3709.19273,3200,509.19,0,0,317.41,1,0,0,9
1065936,1300082,8000,8000,1,7.9,250.33,1,4,1,6,40000,1,6,1,13.35,4,11,1,0,8986.263663,8000,986.26,0,0,1483.12,1,0,0,7
1066112,1300264,11875,11875,2,12.69,268.32,2,10,1,6,25920,2,1,1,23.75,8,28,1,0,1185.35,285.76,248.58,0,651.01,268.32,1,0,0,12
1066084,1300233,5000,5000,1,6.03,152.18,1,1,9,2,54000,1,6,1,3.82,6,14,1,0,5410.75,5000,410.75,0,0,2065.02,1,0,0,6
1066081,1300229,1800,1800,1,6.62,55.27,1,2,10,6,18000,1,6,1,23.8,5,12,1,0,1880.09,1800,80.09,0,0,1440.67,1,0,0,6
1065896,1300036,35000,35000,1,8.9,1111.37,1,5,5,6,85000,3,6,1,17.73,7,13,1,0,37304.76,35000,2304.76,0,0,27308.49,1,0,0,8
1066065,1300209,18000,18000,1,8.9,571.56,1,5,5,6,78000,3,6,1,7,6,10,1,0,19883.16,18000,1883.16,0,0,10185.73,1,0,0,8
1066071,1300216,14000,14000,1,7.9,438.07,1,4,10,5,45600,1,1,1,19.74,5,10,1,0,6130.32,5053.24,1077.08,0,0,438.07,1,0,0,7
1062094,1294147,5000,5000,1,12.42,167.08,2,9,2,6,70000,1,6,1,20.06,14,26,1,0,5501.16,5000,501.16,0,0,3833.62,1,0,0,12
1061154,1292952,8000,8000,1,15.96,281.1,3,15,4,6,70000,2,6,1,14.04,10,30,1,0,9993.120439,8000,1993.12,0,0,644.42,1,0,0,15
1066061,1300203,10000,10000,1,6.03,304.36,1,1,9,2,80000,1,6,1,12.99,7,17,1,0,10840.08,10000,840.08,0,0,3845.46,1,0,0,6
1065863,1300001,10000,10000,1,7.51,311.11,1,3,5,6,50000,3,6,1,4.63,8,25,1,0,11019.26,10000,1019.26,0,0,2375.97,1,0,0,7
1065862,1300000,12000,12000,1,12.42,400.99,2,9,10,2,35000,3,6,1,18.51,10,13,1,0,14432.91814,12000,2432.92,0,0,409.71,1,0,0,12
1065854,1299989,23200,23200,1,7.9,725.94,1,4,3,2,65000,3,6,1,27.99,10,34,1,0,24554.42,23199.99,1354.43,0,0,18024.97,1,0,0,7
1065145,1299228,18000,18000,2,15.27,430.78,3,14,1,2,84000,3,2,1,11.41,11,23,1,4791.06,20631.16,13208.94,7422.22,0,0,430.78,1,0,0,15
1062260,1294318,4800,4800,1,15.27,167.03,3,14,10,2,75000,1,6,1,9.3,13,18,1,0,6005.123937,4800,1205.12,0,0,190.27,1,0,0,15
1065842,1299977,7300,7300,1,11.71,241.46,2,8,6,6,35000,1,6,1,16.42,10,17,1,0,8654.581877,7300,1354.58,0,0,1426.64,1,0,0,11
1066018,1300151,10400,10400,1,9.91,335.14,2,6,6,6,40000,2,6,1,11.67,7,19,1,0,12022.8865,10400,1622.89,0,0,1976.75,1,0,0,9
1049352,1280767,6600,6600,1,9.91,212.69,2,6,1,2,100000,1,6,1,15.53,10,30,1,0,7274.62,6600,674.62,0,0,4304.99,1,0,0,9
1066016,1300149,12000,12000,1,8.9,381.04,1,5,7,5,40000,1,6,1,9.45,12,20,1,0,13715.45783,12000,1715.46,0,0,391.28,1,0,0,8
1065997,1300128,13250,13250,1,17.27,474.19,4,18,10,6,52000,3,6,1,23.7,8,18,1,0,15650.39,13250,2400.39,0,0,9026.78,1,0,0,17
1061891,1293926,12000,12000,1,11.71,396.92,2,8,3,6,92500,2,6,1,15.97,11,21,1,0,14286.72251,12000,2286.72,0,0,404.66,1,0,0,11
1065752,1299871,25000,25000,1,9.91,805.63,2,6,9,6,61000,2,6,1,10.35,5,10,1,0,29000.83503,25000,4000.84,0,0,812.89,1,0,0,9
1063126,1295634,6000,6000,1,10.65,195.44,2,7,10,6,36000,1,6,1,14.43,5,9,1,0,7033.840265,6000,1033.84,0,0,204.1,1,0,0,10
1065738,1299858,12000,12000,1,7.51,373.33,1,3,10,2,68000,1,6,1,7.08,7,34,1,0,12554.01,12000,554.01,0,0,473.95,1,0,0,7
1061467,1293268,14400,14400,1,11.71,476.3,2,8,1,6,80000,1,6,1,16.35,10,16,1,0,15543.7,14400,1143.7,0,0,11736.19,1,0,0,11
1065721,1299839,10000,10000,1,12.42,334.16,2,9,10,6,43000,1,6,1,11.58,13,33,1,0,12026.29966,10000,2026.3,0,0,345.52,1,0,0,12
1065717,1299834,8000,8000,1,11.71,264.61,2,8,1,6,150000,1,6,1,2.48,5,8,1,0,9522.45744,8000,1522.46,0,0,278.01,1,0,0,11
1065026,1298879,8000,8000,1,16.29,282.41,4,16,5,6,50000,1,1,1,13.22,9,12,1,0,4533.54,2798.78,1436.44,0,298.32,287.45,1,0,0,16
1057001,1288555,30000,30000,2,12.42,673.72,2,9,3,6,70000,2,1,1,0.94,7,14,1,0,17179.15,8464.18,5679.62,33.68658497,3001.66,673.72,1,0,0,12
1065513,1299629,18000,18000,2,16.77,445.13,4,17,6,5,40000,1,1,1,18.42,7,20,1,0,11229.37,4677.94,4651.94,0,1899.49,445.13,1,0,0,16
1065698,1299812,13250,13250,1,11.71,438.26,2,8,2,5,35000,1,6,1,22.35,16,21,1,0,15775.48747,13250,2525.49,0,0,444.97,1,0,0,11
1065681,1299792,14000,14000,1,14.27,480.33,3,12,6,6,80000,1,6,1,16.21,8,11,1,0,17282.30673,14000,3282.31,0,0,509.76,1,0,0,14
1061788,1293410,20000,20000,2,20.3,533.23,5,25,10,5,59000,3,1,1,20.91,16,32,1,0,16063.42,6317.7,7790.84,0,1954.88,281.46,1,0,0,20
1065484,1299597,10000,10000,1,16.29,353.01,4,16,10,6,40000,3,6,1,24.39,7,18,1,0,12455.59,10000,2455.59,0,0,3641.77,1,0,0,16
1061681,1293700,35000,23250,2,20.3,619.88,5,25,5,6,85000,3,6,1,20.16,11,24,1,0,36085.55828,23250,12835.56,0,0,8847.24,1,0,0,20
1065661,1299772,4000,4000,1,6.03,121.75,1,1,1,6,55000,1,6,1,7.05,7,18,1,0,4355.443114,4000,355.44,0,0,1192.02,1,0,0,6
1065663,1299774,13000,13000,1,9.91,418.93,2,6,6,6,110000,1,6,1,8.38,8,14,1,0,14957.75365,13000,1957.75,0,0,3659.9,1,0,0,9
1065480,1299593,28000,28000,1,12.69,939.26,2,10,5,6,100000,2,6,1,12.35,7,15,1,0,33809.04918,28000,5809.05,0,0,953.93,1,0,0,12
1065658,1299768,10000,10000,1,13.49,339.31,3,11,3,6,62000,1,6,1,11.52,9,20,1,0,11250.9,10000,1250.9,0,0,7193.77,1,0,0,13
1065447,1299549,20000,20000,1,7.9,625.81,1,4,1,6,45000,3,6,1,9.25,8,10,1,0,22527.93726,20000,2527.94,0,0,631.87,1,0,0,7
1065470,1299579,18000,18000,1,9.91,580.05,2,6,5,6,110000,3,6,1,10,8,22,1,0,19205.83,18000,1205.83,0,0,14579.33,1,0,0,9
1065467,1299576,9000,9000,2,19.91,238,5,24,3,6,60000,3,1,1,22.56,17,30,1,0,5227.64,2327.73,2899.91,0,0,238,1,0,0,19
1065649,1299755,25000,25000,2,18.64,643.58,5,21,10,6,61500,3,1,1,12.6,11,25,1,0,25775.38,13993.4,11732.12,32.18,17.68,643.58,1,0,0,18
1065430,1299526,10000,10000,1,11.71,330.76,2,8,3,6,33000,1,6,1,8.69,6,9,1,0,11838.8778,10000,1838.88,0,0,2258.8,1,0,0,11
1059462,1291082,4200,4200,1,6.03,127.83,1,1,3,6,61000,1,6,1,8.92,7,16,1,0,4601.62011,4200,401.62,0,0,129.65,1,0,0,6
1064102,1296692,20000,20000,2,15.27,478.64,3,14,10,5,78216,3,1,1,10.79,8,21,1,0,5797.78,2367.51,2405.39,0,1024.88,478.64,1,0,0,15
1062399,1294261,18000,18000,2,17.27,449.97,4,18,1,2,62000,3,3,1,7.82,8,30,1,6405.39,19767.48,11594.61,8172.87,0,0,449.97,1,0,0,17
1065572,1299469,24000,24000,1,16.29,847.21,4,16,2,6,50964,3,6,1,8.83,7,13,1,0,30497.29156,24000,6497.29,0,0,853.26,1,0,0,16
1065567,1299463,4475,4475,1,15.27,155.72,3,14,3,6,43680,1,6,1,18.79,17,29,1,0,5601.556133,4475,1126.56,0,0,168.52,1,0,0,15
1065342,1299434,20000,20000,2,14.65,472.14,3,13,2,2,56000,3,2,1,12.15,9,15,1,5241.44,22660.12,14758.56,7901.56,0,0,472.14,1,0,0,14
1065355,1299450,12000,12000,1,12.42,400.99,2,9,5,6,50700,2,6,1,22.49,12,18,1,0,14431.5364,12000,2431.54,0,0,414.83,1,0,0,12
1058717,1290516,18000,18000,2,17.58,452.98,4,19,0,2,60000,3,6,1,21.96,11,28,1,0,26369.52552,18000,8369.53,0,0,6909.59,1,0,0,17
1065348,1299443,5000,5000,1,12.42,167.08,2,9,2,6,30000,2,1,1,23.84,8,40,1,0,833.7,587.51,246.19,0,0,167.08,1,0,0,12
890389,1107021,3000,3000,1,6.03,91.31,1,1,5,6,50000,1,6,1,5.5,7,15,1,0,3207.71,3000,207.71,0,0,573.77,1,0,0,6
1065142,1299224,25000,25000,2,19.03,648.93,5,22,10,6,75000,3,2,1,19.63,9,13,1,7061.64,31102.15,17938.36,13163.79,0,0,648.93,1,0,0,19
1065320,1299408,18000,18000,2,19.03,467.23,5,22,3,6,90000,2,2,1,11.32,10,16,1,5085.55,22392.2,12914.45,9477.75,0,0,467.23,1,0,0,19
